First Name,Last Name,Hash ID,Counselor Name,High School,School CEEB Code,Rank,NPC,Predicted_Probabilty
Joy,Murdock,z7RVD,Lainie Cockrum,,,22823,No,0.12284226
Abigail,Graham,zbxKj,Lainie Cockrum,Mt. Judea,,22824,No,0.122406535
Hope,Durkee,RqvA7,Kiara  Sims,,,22825,No,0.121563315
Savannah,Rangel,Y7qvG,,,,22825,No,0.121563315
Amy,Sistoso,kkDXR,Kiara  Sims,,,22825,No,0.121563315
Zoie,Jones,nA7bR,Kiara  Sims,,,22825,No,0.121563315
Luke,Cantu,x9QzA,Kiara  Sims,,,22829,No,0.121327691
Jaiden,Berry,5xPMb,Kiara  Sims,,,22829,No,0.121327691
William,Burgemer,PN7v5,Kiara  Sims,,,22829,No,0.121327691
David,Sorg,2Yxjv,Kiara  Sims,,,22829,No,0.121327691
Gary,Pruett,QAP9Q,Kiara  Sims,,,22829,No,0.121327691
Reed,Sykes,VqNP3,Kiara  Sims,,,22829,No,0.121327691
Bricen,Villarreal,4GEdj,Kiara  Sims,,,22829,No,0.121327691
Ethan,Newman,2Y7Nz,Kiara  Sims,,,22829,No,0.121327691
Landon,Daily,ZNYz2,Kiara  Sims,,,22829,No,0.121327691
Jarley,Torres-Giron,KKPEQ,Kiara  Sims,,,22829,No,0.121327691
Tyler,Davis,NkaVb,Kiara  Sims,,,22829,No,0.121327691
Shayne,Hampton,AgDv4,Kiara  Sims,,,22829,No,0.121327691
Tannis,Sinclair,kaKyk,Kiara  Sims,,,22829,No,0.121327691
Christopher,Taylor,AgNjn,Kiara  Sims,,,22829,No,0.121327691
Kyran,Sinclair,pGVVj,Kiara  Sims,,,22829,No,0.121327691
Joshua,Kempe,9Gk3a,Kiara  Sims,,,22829,No,0.121327691
Alec,Elwonger,XEDbg,Kiara  Sims,,,22829,No,0.121327691
Zachary,Hamilton,V7Gkq,Kiara  Sims,,,22829,No,0.121327691
Logan,Trampp,yY7ZP,Kiara  Sims,,,22829,No,0.121327691
Ethan,Bentley,RqQGK,Kiara  Sims,,,22829,No,0.121327691
Dalen,Philpot,D5kA2,Kiara  Sims,,,22829,No,0.121327691
Aidan,Kuretsch,4zzyk,Kiara  Sims,,,22829,No,0.121327691
Andy,Moreno,GqnDg,Kiara  Sims,,,22829,No,0.121327691
Conner,Hubbart,qpagM,Kiara  Sims,,,22829,No,0.121327691
Felix,Sanchez,D5KgP,Kiara  Sims,,,22829,No,0.121327691
Luke,Sperry,j3Azk,Kiara  Sims,,,22829,No,0.121327691
Yovani,Linares,5z52p,Kiara  Sims,,,22829,No,0.121327691
Gabriel,Ellison,vYE7a,Kiara  Sims,,,22829,No,0.121327691
Keyshan,Kursh,K2y3Q,Kiara  Sims,,,22829,No,0.121327691
Jamison,Logan,D5aPY,Kiara  Sims,,,22829,No,0.121327691
Wyatt,Miller,gKvbK,Kiara  Sims,,,22829,No,0.121327691
Jackson,Delassus,2VkEk,Kiara  Sims,,,22829,No,0.121327691
Bobby,Menzies,7z49g,Kiara  Sims,,,22829,No,0.121327691
Elijah,Wheeler,vYPYa,Kiara  Sims,,,22829,No,0.121327691
Waylon,Edwards,xRPKE,Kiara  Sims,,,22829,No,0.121327691
Charlie,Wells,GqVMj,Kiara  Sims,,,22829,No,0.121327691
Braxton,Robison,Pd5yp,Kiara  Sims,,,22829,No,0.121327691
Nicholas,Workman,vY9xV,Kiara  Sims,,,22829,No,0.121327691
Hunter,Davenport,Z7Ppy,Kiara  Sims,,,22829,No,0.121327691
Gabriel,Jennings,pGPqD,Kiara  Sims,,,22829,No,0.121327691
Danny,Baker,N4yDq,Kiara  Sims,,,22829,No,0.121327691
Jackson,Gordon,Z72XQ,Kiara  Sims,,,22829,No,0.121327691
Caden,Johnson,EdZ9n,Kiara  Sims,,,22829,No,0.121327691
Emma Rae,Petty,9xxgE,Kiara  Sims,,,22872,No,0.12127462
Eleni,Konomi,34NPV,Kiara  Sims,,,22872,No,0.12127462
Bailey,Curry,AVg4M,Kiara  Sims,,,22872,No,0.12127462
Abigail,Guy,vbyg4,Kiara  Sims,,,22872,No,0.12127462
Matthew,Swan,3YAAd,Shelby LeGardye,Trumann High School,42455,22876,No,0.120587654
Lauren,Armstrong,XGD7Z,Lainie Cockrum,,,22877,No,0.118965723
Deagan,Lebeouf,4Gydq,Lainie Cockrum,Cave City High School Career & College Preparatory,40405,22878,No,0.118631311
Quincy,Amos,XEPDz,Kiara  Sims,,,22879,No,0.118289039
Carson,Backus,z79g5,Kiara  Sims,Parkview Arts-Sci Magnet High School,41443,22880,No,0.116304576
Patricia,Stanford,g99ZM,Kiara  Sims,,,22881,No,0.115268387
Aila,Cashatt,ZMgP4,Kiara  Sims,,,22881,No,0.115268387
Maricarmen,Medrano,PGgV7,Kiara  Sims,,,22881,No,0.115268387
Jayleen,Almaraz,5xNng,Kiara  Sims,,,22881,No,0.115268387
Diana,Cardona,Ra3jj,Kiara  Sims,,,22881,No,0.115268387
Clara,Lindsley,7xZ3K,Kiara  Sims,,,22881,No,0.115268387
Abigail,Martin,MajG9,Kiara  Sims,,,22881,No,0.115268387
Racheal,Pourvash,jq7g5,Kiara  Sims,,,22881,No,0.115268387
Maggie,Dyer,gKEKb,Kiara  Sims,,,22881,No,0.115268387
Sydney,Jones,XExd7,Kiara  Sims,,,22881,No,0.115268387
Kyla,Cross,Edjvx,Kiara  Sims,,,22881,No,0.115268387
Rita,Hudson,N4paz,Kiara  Sims,,,22881,No,0.115268387
Galatia,Andrew,V7Edk,Kiara  Sims,,,22881,No,0.115268387
Natalie,Hathorn,Z7GK7,Kiara  Sims,,,22881,No,0.115268387
Chevy,Mundy,7znG7,Kiara  Sims,,,22881,No,0.115268387
Pacious,McDaniel,3zyEv,Kiara  Sims,,,22881,No,0.115268387
Emma,C Petty,Pd7E3,Kiara  Sims,,,22881,No,0.115268387
Mariah,Smith,Y7DGa,Kiara  Sims,,,22881,No,0.115268387
Emily,Highfill,GqGKd,Kiara  Sims,,,22881,No,0.115268387
Callie,Rowland,Y7DN7,Kiara  Sims,,,22881,No,0.115268387
Kadyn,Sigmon,d4d7N,Kiara  Sims,,,22881,No,0.115268387
Alissa,Thunderbull,npGpk,Kiara  Sims,,,22881,No,0.115268387
Crystal,Medina,5zbXq,Kiara  Sims,,,22881,No,0.115268387
Elizabeth,Labout,Gq5Mn,Kiara  Sims,,,22881,No,0.115268387
Elizabeth,Whalen,XEa3y,Kiara  Sims,,,22881,No,0.115268387
Clara,Church,z7kRX,Kiara  Sims,,,22881,No,0.115268387
Katie,Stockton,d4YMb,Kiara  Sims,,,22881,No,0.115268387
Llasmin,Perez-Monjarrez,D5NV7,Kiara  Sims,,,22881,No,0.115268387
Olivia,Carte,QKxya,Kiara  Sims,,,22881,No,0.115268387
Esther,Norwood,9G7Dp,Kiara  Sims,,,22881,No,0.115268387
Annelise,Deer,qpzpq,Kiara  Sims,,,22881,No,0.115268387
Karmen,Salgado,QKqyN,Kiara  Sims,,,22881,No,0.115268387
Avery,Baber,MAajp,Kiara  Sims,,,22881,No,0.115268387
Liberty,Miller,5zydd,Kiara  Sims,,,22881,No,0.115268387
Glenda,Vazuqez,kEaVE,Kiara  Sims,,,22881,No,0.115268387
Alyssa,Warren,yY7dn,Kiara  Sims,,,22881,No,0.115268387
Chiu-Yi,Ngai,np7jz,Kiara  Sims,,,22881,No,0.115268387
Emma,Casey,MAAzb,Kiara  Sims,,,22881,No,0.115268387
Kendall,Khamphonmy,bNN4p,Kiara  Sims,,,22881,No,0.115268387
Alyssa,Jaggernauth,4z5av,Kiara  Sims,,,22881,No,0.115268387
Rowyn,Boyd,D5xDy,Kiara  Sims,,,22881,No,0.115268387
Andrea,Villafranca,AQVVN,Kiara  Sims,,,22881,No,0.115268387
Avery,Isaacson,MAn7N,Kiara  Sims,,,22881,No,0.115268387
Lauryn,Peters,kEjEN,Kiara  Sims,,,22881,No,0.115268387
Abigail,Deaton,pGxgA,Kiara  Sims,,,22881,No,0.115268387
Madelin,Majano,npPkn,Kiara  Sims,,,22881,No,0.115268387
Maggie,Dyer,AQKYV,Kiara  Sims,,,22881,No,0.115268387
Anahi,Garcia,Edbyp,Kiara  Sims,,,22881,No,0.115268387
Ava,Thomas,z74RN,Kiara  Sims,,,22881,No,0.115268387
Jaiden,Tuck,3zXEq,Kiara  Sims,,,22881,No,0.115268387
Maddy,Hardin,QKRNz,Kiara  Sims,,,22881,No,0.115268387
Sydney,Clifton,xRgVQ,Kiara  Sims,,,22881,No,0.115268387
Allie,Hartmann,V7zky,Kiara  Sims,,,22881,No,0.115268387
Alicia,Covington,K2jpK,Kiara  Sims,,,22881,No,0.115268387
Sofia,Azanza,pGaGX,Kiara  Sims,,,22881,No,0.115268387
Izabella,Lane,V7zzZ,Kiara  Sims,,,22881,No,0.115268387
Marina,Rivas,PdzA9,Kiara  Sims,,,22881,No,0.115268387
Angie,Carcamo,2VDxY,Kiara  Sims,,,22881,No,0.115268387
Jasmin,Godinez,npbMz,Kiara  Sims,,,22881,No,0.115268387
Miabelle,Chambon,qpYaM,Kiara  Sims,,,22881,No,0.115268387
Evalynn,Hennessy,V74XV,Kiara  Sims,,,22881,No,0.115268387
Analaura,Ruiz,vYEKR,Kiara  Sims,,,22881,No,0.115268387
Loveida,Torres,N42xE,Kiara  Sims,,,22881,No,0.115268387
Lara,Little,MAkMg,Kiara  Sims,,,22881,No,0.115268387
Cadence,Moore,Gqp5g,Kiara  Sims,,,22881,No,0.115268387
Katelyn,Gilder,5zE5V,Kiara  Sims,,,22881,No,0.115268387
Anna,Behnke,5zEE4,Kiara  Sims,,,22881,No,0.115268387
Sybeal,Boyett,D5adZ,Kiara  Sims,,,22881,No,0.115268387
Malea,Wilson,MAk2R,Kiara  Sims,,,22881,No,0.115268387
Kayla,Eddings,XEbyb,Kiara  Sims,,,22881,No,0.115268387
Ariannah,Dohle,RqbAk,Kiara  Sims,,,22881,No,0.115268387
Valeria,Martinez,Pdapb,Kiara  Sims,,,22881,No,0.115268387
Shelby,Draper,bNxEz,Kiara  Sims,,,22881,No,0.115268387
Lauren,Simm,V7R4Z,Kiara  Sims,,,22881,No,0.115268387
Ellis,Hanby,yYpEq,Kiara  Sims,,,22881,No,0.115268387
Kamryn,Bradley,a2xPQ,Kiara  Sims,,,22881,No,0.115268387
Mia,Passantino,V7RvN,Kiara  Sims,,,22881,No,0.115268387
Kayla,Henderson,3zVp2,Kiara  Sims,,,22881,No,0.115268387
Ingrid,Martinez,yYbjK,Kiara  Sims,,,22881,No,0.115268387
Taylor,Robinson,a2vDP,Kiara  Sims,,,22881,No,0.115268387
Abigail,Snow,N4qpz,Kiara  Sims,,,22881,No,0.115268387
Caleigh,Hagemeier,yYbv9,Kiara  Sims,,,22881,No,0.115268387
Kyra,Valle Guzman,kEvqp,Kiara  Sims,,,22881,No,0.115268387
Rainy,Ridenoure,2Vkbz,Kiara  Sims,,,22881,No,0.115268387
Kaytlin,Dwyer,4zNnp,Kiara  Sims,,,22881,No,0.115268387
Noemi,Medrano,Y7zVv,Kiara  Sims,,,22881,No,0.115268387
Jenna,Burns,gK32d,Kiara  Sims,,,22881,No,0.115268387
Annabella,Sutherland,5zNaK,Kiara  Sims,,,22881,No,0.115268387
Gabriella,Stepp,yYP33,Kiara  Sims,,,22881,No,0.115268387
Diana,Andrade,4z2Xq,Kiara  Sims,,,22881,No,0.115268387
Rosa,Juanillo,z7ANp,Kiara  Sims,,,22881,No,0.115268387
Lucia,Guzman-Barron,a2k72,Kiara  Sims,,,22881,No,0.115268387
Jahnaia,Penix,d4AN4,Kiara  Sims,,,22881,No,0.115268387
Molly,Sherron,pGRxX,Kiara  Sims,,,22881,No,0.115268387
Nathaly,Manjarrez-Araujo,GqVE4,Kiara  Sims,,,22881,No,0.115268387
Briana,Polanco,4z9k5,Kiara  Sims,,,22881,No,0.115268387
Katerin,Alvarado De Leon,Z7RZD,Kiara  Sims,,,22881,No,0.115268387
Maria,Patino-Barrera,qpyME,Kiara  Sims,,,22881,No,0.115268387
Evelyn,Garcia,2VzPV,Kiara  Sims,,,22881,No,0.115268387
Guadalupe,Silva,D5d9Q,Kiara  Sims,,,22881,No,0.115268387
Kamille,Fermin,qpDVy,Kiara  Sims,,,22881,No,0.115268387
Nichapha,Loketkrawee,a2PVK,Kiara  Sims,,,22881,No,0.115268387
Stefany,Mendoza,npDP4,Kiara  Sims,,,22881,No,0.115268387
Miabelle,Chambon,Y7Pgx,Kiara  Sims,,,22881,No,0.115268387
Joshua,Keas,kEPpp,Kiara  Sims,,,22881,No,0.115268387
Chayse,Clifton,pGPXd,Kiara  Sims,,,22881,No,0.115268387
Judith,Urrutia Lopez,gKPxZ,Kiara  Sims,,,22881,No,0.115268387
Yarelli,Arroyo,npD2j,Kiara  Sims,,,22881,No,0.115268387
Ashlyn,Hodge,MAR5b,Kiara  Sims,,,22881,No,0.115268387
Alondra,Albarran,V7PbM,Kiara  Sims,,,22881,No,0.115268387
Andrea,Cano-Villafranca,GqaZp,Kiara  Sims,,,22881,No,0.115268387
Melanie,Barroso,vYD3x,Kiara  Sims,,,22881,No,0.115268387
Dayanara,Lopez,Z7Paz,Kiara  Sims,,,22881,No,0.115268387
Jessica,Mugley,Y7P43,Kiara  Sims,,,22881,No,0.115268387
Aleeya,Edwards,XEPpD,Kiara  Sims,,,22881,No,0.115268387
Mia,Martinez,pGPkY,Kiara  Sims,,,22881,No,0.115268387
Yanci,Mejia,Y7PVv,Kiara  Sims,,,22881,No,0.115268387
Karson,Hutchins,4zbQP,Kiara  Sims,,,22881,No,0.115268387
Marissa,Milbrodt,yYqzZ,Kiara  Sims,,,22881,No,0.115268387
Jeremy,Toruno,Edvjq,Kiara  Sims,,,22881,No,0.115268387
Chloe,Granderson,XEvqG,Kiara  Sims,,,22881,No,0.115268387
Angie,Carcamo,j3Xqn,Kiara  Sims,,,22881,No,0.115268387
Emily,Shirkey,N4v4M,Kiara  Sims,,,22881,No,0.115268387
Kathryn,Anderson,EdvYX,Kiara  Sims,,,22881,No,0.115268387
Kenya,Osorio,5zpEV,Kiara  Sims,,,22881,No,0.115268387
Anglaura,Garcia,pG7PE,Kiara  Sims,,,22881,No,0.115268387
Angie,Sandoval,2Va7q,Kiara  Sims,,,22881,No,0.115268387
Savannah,Mowan,xRKx3,Kiara  Sims,,,22881,No,0.115268387
Jennifer,Fuentes,4zbqy,Kiara  Sims,,,22881,No,0.115268387
Naomi,Uribe,D5Z9p,Kiara  Sims,,,22881,No,0.115268387
Kaylee,Tharp,Y7Z7Q,Kiara  Sims,,,22881,No,0.115268387
Perla,Juarez,pGMgX,Kiara  Sims,,,22881,No,0.115268387
Amberly,Siebermorgen,PNRKX,Kiara  Sims,,,23013,No,0.114397295
ShyAnn,Smith,kEKdz,Kiara  Sims,,,23013,No,0.114397295
Kira,Harris,kGMPy,Lainie Cockrum,,,23015,No,0.114307106
Sydney,Stalnaker,yyjVg,Kiara  Sims,,,23016,No,0.113738455
Ayden,Dennis,9GQdR,Tommy Newton,,,23017,No,0.113725521
Abigail,Jaimes,QK5Gd,Tommy Newton,,,23017,No,0.113725521
Megan,Jandorf,2Vdgx,Kiara  Sims,,,23019,No,0.113040589
Abigail,Deaton,9GXEP,Kiara  Sims,,,23019,No,0.113040589
Lilia,Adams,N4nny,Shelby LeGardye,,,23021,No,0.112832539
Princess,Paquin,3YQkZ,Lainie Cockrum,Riverview High School,41300,23022,No,0.112672992
James,Eslick,AMvxy,Kiara  Sims,,,23023,No,0.112371311
Joseph,Peraza,jZZgy,Kiara  Sims,,,23023,No,0.112371311
Sam,Wilson,aYPMD,Kiara  Sims,,,23023,No,0.112371311
Kevin,Sanchez Cueva,EAKbQ,Kiara  Sims,,,23023,No,0.112371311
William,Graef,4GAA5,Kiara  Sims,,,23023,No,0.112371311
Ethan,McCarthy,VqdV5,Kiara  Sims,,,23023,No,0.112371311
Sebastian,Banks,zbj3a,Kiara  Sims,,,23023,Yes,0.112371311
Zachary,Sherman,n7K5X,Kiara  Sims,,,23023,No,0.112371311
Caleb,Lindner,pGy97,Kiara  Sims,,,23023,No,0.112371311
Kivion,Seals,5zaVA,Kiara  Sims,,,23023,No,0.112371311
Kevin,Brumfield,5za4A,Kiara  Sims,,,23023,No,0.112371311
Chris,Lagajino,vYjkY,Kiara  Sims,,,23023,No,0.112371311
Sarah,Cordis,xRjKn,Kiara  Sims,,,23023,No,0.112371311
Jeffrey,Zachry,xRjAz,Kiara  Sims,,,23023,No,0.112371311
Colton,Martfeld,2VKn7,Kiara  Sims,,,23023,No,0.112371311
Dennis,Chinglong,yYvna,Kiara  Sims,,,23023,No,0.112371311
Hector,Ortiz,V7VqQ,Kiara  Sims,,,23023,No,0.112371311
Litokwa,Tomeing,z7kgR,Kiara  Sims,,,23023,No,0.112371311
Jefferson,Benavidez,gKGad,Kiara  Sims,,,23023,No,0.112371311
Skyler,Thornton,K2KV7,Kiara  Sims,,,23023,No,0.112371311
Edgar,Quintero,XEkjv,Kiara  Sims,,,23023,No,0.112371311
Maximus,Kublanov,N4kER,Kiara  Sims,,,23023,No,0.112371311
William,Buron,D5kPb,Kiara  Sims,,,23023,No,0.112371311
John,Townsend,3z4aK,Kiara  Sims,,,23023,No,0.112371311
Wyatt,Harris,5zd93,Kiara  Sims,,,23023,No,0.112371311
Devyn,Larkins,2VAnM,Kiara  Sims,,,23023,No,0.112371311
Caleb,Ryan,D5xav,Kiara  Sims,,,23023,No,0.112371311
Omar,Peralta,3z4pY,Kiara  Sims,,,23023,No,0.112371311
Raul,Diaz,V7A9a,Kiara  Sims,,,23023,No,0.112371311
Dossett,Hall,Z7K5a,Kiara  Sims,,,23023,No,0.112371311
Devlin,Zamarron,D5xMP,Kiara  Sims,,,23023,No,0.112371311
Jozik,Kenneth,j3j2x,Kiara  Sims,,,23023,No,0.112371311
Bryce,Coulter,9GpRQ,Kiara  Sims,,,23023,No,0.112371311
William,Shepherd,kEjXE,Kiara  Sims,,,23023,No,0.112371311
Zachary,Kublanov,d4D7v,Kiara  Sims,,,23023,No,0.112371311
Kaleb,Valencia,Z7zYA,Kiara  Sims,,,23023,No,0.112371311
Michael,Young,Z7gEn,Kiara  Sims,,,23023,No,0.112371311
Seth,Daniels,AQ4Xa,Kiara  Sims,,,23023,No,0.112371311
Jeremiah,Pickering,D5KbV,Kiara  Sims,,,23023,No,0.112371311
Jacob,Sanchez,npgG5,Kiara  Sims,,,23023,No,0.112371311
Markelo,Jennings,yYk37,Kiara  Sims,,,23023,No,0.112371311
Jackson,Wallace,xRgPE,Kiara  Sims,,,23023,No,0.112371311
Seth,Maier,AQ4DX,Kiara  Sims,,,23023,No,0.112371311
Hank,Martin,Pdzpb,Kiara  Sims,,,23023,No,0.112371311
Devin,Shaw,V7zxZ,Kiara  Sims,,,23023,No,0.112371311
David,Coulter,QK7b2,Kiara  Sims,,,23023,No,0.112371311
August,Burns,MAzNq,Kiara  Sims,,,23023,No,0.112371311
Ethan,Coffman,3zAvZ,Kiara  Sims,,,23023,No,0.112371311
Dalton,Newman,a2R5P,Kiara  Sims,,,23023,No,0.112371311
Isaac,Cook,j3K2q,Kiara  Sims,,,23023,No,0.112371311
Williams,Hidalgo,PdjDj,Kiara  Sims,,,23023,No,0.112371311
Jack,Meyer,Rq5AD,Kiara  Sims,,,23023,No,0.112371311
William,Lambert,xREaQ,Kiara  Sims,,,23023,No,0.112371311
Cooper,Tillman,Y7pvD,Kiara  Sims,,,23023,No,0.112371311
Andrew,Pleiman,PdA7q,Kiara  Sims,,,23023,No,0.112371311
Isaiah,Larson,qpEQb,Kiara  Sims,,,23023,No,0.112371311
Brittan,Wittschen,3zDzN,Kiara  Sims,,,23023,No,0.112371311
Alexis,Reyes,Z7ngR,Kiara  Sims,,,23023,No,0.112371311
Lance,Wike,kEx9D,Kiara  Sims,,,23023,No,0.112371311
Sean,Rogers,kExEb,Kiara  Sims,,,23023,No,0.112371311
David,Avila,QK37D,Kiara  Sims,,,23023,No,0.112371311
Isai,Cozar,D5yXj,Kiara  Sims,,,23023,No,0.112371311
Saul,Cruz Ortiz,7zAZY,Kiara  Sims,,,23023,No,0.112371311
Ethan,Ryan,N4KZX,Kiara  Sims,,,23023,No,0.112371311
Jonathan,Ginn,V7yKp,Kiara  Sims,,,23023,No,0.112371311
Kyle,Munter,9GKqM,Kiara  Sims,,,23023,No,0.112371311
David,Kearney,9GKkM,Kiara  Sims,,,23023,No,0.112371311
Abe,Archer,yYbZ9,Kiara  Sims,,,23023,No,0.112371311
Dylan,Garcia,5zAbA,Kiara  Sims,,,23023,No,0.112371311
Gabriel,Alvarado,pGNEQ,Kiara  Sims,,,23023,No,0.112371311
Victor,Rodriguez,z7P9g,Kiara  Sims,,,23023,No,0.112371311
Orlando,Adame,D5X5X,Kiara  Sims,,,23023,No,0.112371311
Fredi,Batres Ayala,j3naR,Kiara  Sims,,,23023,No,0.112371311
Bogar,Carbajal,V7YNa,Kiara  Sims,,,23023,No,0.112371311
Adrian,Gonzalez,AQYNX,Kiara  Sims,,,23023,No,0.112371311
Micah,Buras,N4A9Y,Kiara  Sims,,,23023,No,0.112371311
Estevan,Rojas,V7bky,Kiara  Sims,,,23023,No,0.112371311
Perrin,Lunsford,bN2dz,Kiara  Sims,,,23023,No,0.112371311
Dylan,Sivilay,4z9yV,Kiara  Sims,,,23023,No,0.112371311
Bogar,Carbajal,MAN3p,Kiara  Sims,,,23023,No,0.112371311
Jakob,Rahmoeller,AQpK2,Kiara  Sims,,,23023,No,0.112371311
Jakob,Rahmoeller,a2kQ3,Kiara  Sims,,,23023,No,0.112371311
Hayden,Jones,z7AKq,Kiara  Sims,,,23023,No,0.112371311
Eli,Edens,j3aR4,Kiara  Sims,,,23023,No,0.112371311
Edgar,Quintero,3zxp2,Kiara  Sims,,,23023,No,0.112371311
Cesar,Arteaga,yYNKn,Kiara  Sims,,,23023,No,0.112371311
Alen,Barron,qpyNA,Kiara  Sims,,,23023,No,0.112371311
Eli,Wisdom,V7Pn3,Kiara  Sims,,,23023,No,0.112371311
Roberto,Garcia,vYDjZ,Kiara  Sims,,,23023,No,0.112371311
Adam,Raison,PdVMN,Kiara  Sims,,,23023,No,0.112371311
James,Shufelt,7zZ7n,Kiara  Sims,,,23023,No,0.112371311
Benjamin,Siemens,a2PaK,Kiara  Sims,,,23023,No,0.112371311
Thomas,Sabin,z7DER,Kiara  Sims,,,23023,No,0.112371311
Ivan,Corvera,4zZbb,Kiara  Sims,,,23023,No,0.112371311
Carter,Keen,npDZM,Kiara  Sims,,,23023,No,0.112371311
Joshua,Baken,5zDZP,Kiara  Sims,,,23023,No,0.112371311
Bralen,Cook,np95E,Kiara  Sims,,,23023,No,0.112371311
Emijiano,Castro,MAvMD,Kiara  Sims,,,23023,No,0.112371311
Christian,Reveles,3z3D9,Kiara  Sims,,,23023,No,0.112371311
Aaron,Thomas,qpk7Q,Kiara  Sims,,,23023,No,0.112371311
Andres,Rojas,4zp3y,Kiara  Sims,,,23023,No,0.112371311
Jonathan,Ramirez,npxMd,Kiara  Sims,,,23023,No,0.112371311
Santiago,Cohen,MAQXR,Kiara  Sims,,,23023,No,0.112371311
Lucas,Styles,MAQYv,Kiara  Sims,,,23023,No,0.112371311
Zachary,Estep,npxVb,Kiara  Sims,,,23023,No,0.112371311
Lauren,Wilson,Agdv9,Tommy Newton,Southside Charter High School,40120,23128,No,0.111892983
Rob’Nyzah,Hopkins,45VdK,,,,23129,No,0.110862598
Ragan,Isbell,7zybM,Tommy Newton,,,23130,No,0.110811517
Bethany,Coleman,V7d3X,Kiara  Sims,,,23131,No,0.110553935
Sandrine,Poulin,qp7A3,Kiara  Sims,,,23131,No,0.110553935
Olivia,Patterson,RqP9z,,,,23131,No,0.110553935
Hannah,Crawford,9GMgR,Kiara  Sims,,,23134,No,0.110375367
Colton,Brymer,45QME,Kiara  Sims,,,23135,No,0.109775752
Ethan,Benafield,QAMxx,Kiara  Sims,,,23136,No,0.109481253
Tykira,Boston,KbjMd,Tommy Newton,,,23137,No,0.109127119
Caitlin,Dickey,7zD5a,Kiara  Sims,,,23138,No,0.108601183
Mills,Arnold,3Rzxy,Shelby LeGardye,Academies At Jonesboro High School,41270,23139,No,0.108542822
Mkhayla,Brown,7V2RR,Tommy Newton,,,23140,No,0.108333461
Shayla,Freeman,5zvV9,Kiara  Sims,,,23141,No,0.107661605
Hannah,Keim,Yd2jK,Kiara  Sims,,,23141,No,0.107661605
William,Fuendeling,dN3jV,Kiara  Sims,,,23143,No,0.106131807
Noah,Scherer,AVQG4,Kiara  Sims,,,23143,No,0.106131807
Harrison,Cain,2YMvG,Kiara  Sims,,,23145,No,0.105934918
michael,Wright,qzgQR,Kiara  Sims,,,23146,No,0.105890736
Taling,TaKeij,zjdEg,,,,23146,No,0.105890736
Johialynn,Peter,xn4EG,,,,23146,No,0.105890736
Lake,Lydns,y3pPV,Kiara  Sims,,,23146,No,0.105890736
Oswaldo,Mercado,gKMNd,Kiara  Sims,,,23146,No,0.105890736
Bliyge,Cook,QKk2j,Kiara  Sims,,,23146,No,0.105890736
Jonathan,Ruvalcaba,45Gyy,Kiara  Sims,,,23146,No,0.105890736
Keila,Prado,vyx9j,Tommy Newton,Batesville High School,40115,23153,No,0.105600327
Madelyn,Lindsey,gKAEA,Lainie Cockrum,Flippin High School,40775,23154,No,0.10473147
Basel,Al Hashem,vbX7N,Kiara  Sims,,,23155,No,0.104124203
Alexander,Elkins,yY4QR,Kiara  Sims,,,23156,No,0.103779353
Ameen,Riyas,Y7Ey5,,,,23156,No,0.103779353
Daniela,Dreke,Vq5Zy,Kiara  Sims,,,23158,No,0.103720658
Isabel,Bowser,PdbkQ,Kiara  Sims,,,23158,No,0.103720658
Reece,George,dVNnN,Kiara  Sims,,,23158,No,0.103720658
Amya,Morrison,aaPy7,Kiara  Sims,,,23161,No,0.103669576
Janyia,Burks,zb5gv,Kiara  Sims,,,23161,No,0.103669576
Sanlee,Smith,xzpKP,Kiara  Sims,,,23161,No,0.103669576
Linda,Brimley,kE5Ax,Kiara  Sims,,,23161,No,0.103669576
Raven,Whote,V79MX,Shelby LeGardye,,,23161,No,0.103669576
Kembrea,Franklin,RqdzQ,Kiara  Sims,,,23161,No,0.103669576
Jemia,Hill,Pdk9G,Shelby LeGardye,,,23161,No,0.103669576
Jessica,Brantly,yy2Y3,Kiara  Sims,,,23161,No,0.103669576
Jamia,Jefferson,ZKb7Q,Kiara  Sims,,,23161,No,0.103669576
Destini,Brown,ka93z,Kiara  Sims,,,23170,No,0.103043377
Ni’Yasha,Franklin,g5Pp3,Kiara  Sims,,,23170,No,0.103043377
Iriae,Lewis,4GZPv,Kiara  Sims,,,23170,No,0.103043377
Drew,Pirtle,MaQjP,Shelby LeGardye,,,23170,No,0.103043377
Destinee,Johnson,n7zbM,Kiara  Sims,,,23170,No,0.103043377
Mara,Taylor,PNZv4,Kiara  Sims,,,23170,No,0.103043377
Danielle,Williams,7zM7j,Kiara  Sims,,,23170,No,0.103043377
Myla,Loveless,GqpPN,Kiara  Sims,,,23170,No,0.103043377
Garin,Freeman,a2qqA,Kiara  Sims,,,23170,No,0.103043377
Abbigaile,Phillips,bNqxA,Charles Fancyboy,,,23170,No,0.103043377
Amari,Hudson,7zRad,Kiara  Sims,,,23170,No,0.103043377
Harmony,Garcia,bNqM2,Kiara  Sims,,,23170,No,0.103043377
Sarah,Vong,RqjnX,Kiara  Sims,,,23170,No,0.103043377
Mike,Law,MApMY,Kiara  Sims,,,23170,No,0.103043377
Jailyn,Hughes,xRAvk,Kiara  Sims,,,23170,No,0.103043377
Robyn,Brown,D5AK5,Shelby LeGardye,,,23170,No,0.103043377
